Date,Time,Hour,Day_of_Week,Month,Day_Type,Peak_Hour,Train_ID,Origin_Station,Destination_Station,Route,Passenger_Count,Ticket_Type,Class_Type,Total_Capacity,Available_Seats,Temperature,Rainfall,Weather_Condition,Holiday,Event_Name,True_Label,IF_Pred_Label,IF_Fraud_Label,IF_Risk_Score,SVM_Pred_Label,SVM_Fraud_Label,AE_Pred_Label,AE_Fraud_Label,AE_Reconstruction_Error,Pred_Label,Fraud_Label,Risk_Score,Risk_Level
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T201,Colombo Fort,Jaffna,2,193,1,2,500,307,29,0,Sunny,No,,0,0,Normal,14.49,0,Normal,0,Normal,0.0,0,Normal,14.49,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Jaffna,2,354,0,2,500,146,31,4,Rainy,No,,0,0,Normal,33.0,0,Normal,0,Normal,0.0,0,Normal,33.0,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Jaffna,2,418,1,2,500,82,31,4,Rainy,Yes,,1,0,Normal,48.14,0,Normal,0,Normal,0.0,0,Normal,48.14,Medium
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T202,Colombo Fort,Jaffna,2,160,0,2,500,340,30,0,Sunny,No,,0,0,Normal,25.77,0,Normal,0,Normal,0.0,0,Normal,25.77,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Jaffna,2,294,0,1,500,206,26,0,Rainy,No,,0,0,Normal,10.2,0,Normal,0,Normal,0.0,0,Normal,10.2,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T202,Colombo Fort,Jaffna,2,180,0,2,500,320,28,18,Rainy,No,,0,0,Normal,51.0,0,Normal,0,Normal,0.0,0,Normal,51.0,Medium
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Jaffna,2,324,0,1,500,176,30,1,Rainy,No,,0,0,Normal,7.1,0,Normal,0,Normal,0.0,0,Normal,7.1,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Jaffna,2,366,1,0,500,134,32,0,Sunny,No,,0,0,Normal,26.8,0,Normal,0,Normal,0.0,0,Normal,26.8,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T301,Colombo Fort,Jaffna,2,168,1,1,500,332,27,0,Sunny,No,,0,0,Normal,20.23,0,Normal,0,Normal,0.0,0,Normal,20.23,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Jaffna,2,346,0,1,500,154,28,0,Cloudy,No,,0,0,Normal,10.58,0,Normal,0,Normal,0.0,0,Normal,10.58,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T301,Colombo Fort,Jaffna,2,205,1,2,500,295,28,0,Sunny,No,,0,0,Normal,17.0,0,Normal,0,Normal,0.0,0,Normal,17.0,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Jaffna,2,327,0,0,500,173,30,0,Sunny,No,,0,0,Normal,6.11,0,Normal,0,Normal,0.0,0,Normal,6.11,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Jaffna,2,288,1,0,500,212,27,0,Sunny,No,,0,0,Normal,16.17,0,Normal,0,Normal,0.0,0,Normal,16.17,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T101,Colombo Fort,Negombo,5,281,1,0,500,219,30,0,Sunny,No,,0,0,Normal,34.79,0,Normal,0,Normal,0.0,0,Normal,34.79,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T101,Colombo Fort,Negombo,5,339,0,0,500,161,28,11,Rainy,No,,0,0,Normal,52.35,0,Normal,0,Normal,0.0,0,Normal,52.35,Medium
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T101,Colombo Fort,Negombo,5,202,1,0,500,298,28,0,Sunny,No,,0,0,Normal,25.79,0,Normal,0,Normal,0.0,0,Normal,25.79,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T101,Colombo Fort,Negombo,5,323,0,0,500,177,29,0,Cloudy,No,,0,0,Normal,12.05,0,Normal,0,Normal,0.0,0,Normal,12.05,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T101,Colombo Fort,Negombo,5,295,1,2,500,205,29,18,Rainy,No,,0,0,Normal,60.79,0,Normal,1,Suspicious,0.0,0,Normal,60.79,Medium
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T102,Colombo Fort,Negombo,5,163,0,1,500,337,27,9,Rainy,No,,0,0,Normal,47.81,0,Normal,1,Suspicious,0.0,0,Normal,47.81,Medium
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T102,Colombo Fort,Negombo,5,392,0,2,500,108,29,6,Rainy,Yes,,0,0,Normal,56.7,0,Normal,1,Suspicious,0.0,0,Normal,56.7,Medium
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T102,Colombo Fort,Negombo,5,202,0,0,500,298,32,0,Sunny,No,,0,0,Normal,31.18,0,Normal,0,Normal,0.0,0,Normal,31.18,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T102,Colombo Fort,Negombo,5,363,0,2,500,137,26,0,Cloudy,No,,0,0,Normal,36.35,0,Normal,0,Normal,0.0,0,Normal,36.35,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T102,Colombo Fort,Negombo,5,354,0,0,500,146,27,0,Sunny,No,,0,0,Normal,24.13,0,Normal,0,Normal,0.0,0,Normal,24.13,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T201,Colombo Fort,Negombo,5,142,0,2,500,358,29,15,Rainy,No,,0,1,Suspicious,63.81,0,Normal,1,Suspicious,0.0,0,Normal,63.81,Medium
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Negombo,5,393,0,1,500,107,28,0,Sunny,No,,0,0,Normal,34.17,0,Normal,0,Normal,0.0,0,Normal,34.17,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T201,Colombo Fort,Negombo,5,185,1,0,500,315,30,0,Cloudy,No,,0,0,Normal,25.8,0,Normal,0,Normal,0.0,0,Normal,25.8,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Negombo,5,426,0,0,500,74,32,0,Cloudy,Yes,,1,0,Normal,50.01,1,Suspicious,0,Normal,0.0,1,Suspicious,50.01,Medium
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Negombo,5,370,1,0,500,130,30,0,Sunny,No,,0,0,Normal,36.42,0,Normal,0,Normal,0.0,0,Normal,36.42,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T202,Colombo Fort,Negombo,5,228,0,2,500,272,31,0,Cloudy,No,,0,0,Normal,37.72,0,Normal,0,Normal,0.0,0,Normal,37.72,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Negombo,5,411,0,2,500,89,30,0,Sunny,No,,0,0,Normal,53.82,0,Normal,0,Normal,0.0,0,Normal,53.82,Medium
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T202,Colombo Fort,Negombo,5,232,0,0,500,268,27,0,Cloudy,No,,0,0,Normal,23.33,0,Normal,0,Normal,0.0,0,Normal,23.33,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Negombo,5,343,1,2,500,157,27,0,Cloudy,No,,0,0,Normal,28.21,0,Normal,0,Normal,0.0,0,Normal,28.21,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Negombo,5,305,0,2,500,195,27,0,Sunny,No,,0,0,Normal,25.42,0,Normal,0,Normal,0.0,0,Normal,25.42,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T301,Colombo Fort,Negombo,5,171,1,1,500,329,27,8,Rainy,No,,0,0,Normal,46.57,0,Normal,0,Normal,0.0,0,Normal,46.57,Medium
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Negombo,5,290,1,2,500,210,31,3,Rainy,No,,0,0,Normal,42.19,0,Normal,0,Normal,0.0,0,Normal,42.19,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T301,Colombo Fort,Negombo,5,192,0,1,500,308,27,13,Rainy,No,,0,0,Normal,49.67,0,Normal,1,Suspicious,0.0,0,Normal,49.67,Medium
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Negombo,5,271,0,0,500,229,27,0,Sunny,No,,0,0,Normal,22.31,0,Normal,0,Normal,0.0,0,Normal,22.31,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Negombo,5,277,0,1,500,223,29,6,Rainy,No,,0,0,Normal,31.89,0,Normal,0,Normal,0.0,0,Normal,31.89,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T101,Colombo Fort,Anuradhapura,0,180,1,1,500,320,31,13,Rainy,No,,0,0,Normal,44.47,0,Normal,0,Normal,0.0,0,Normal,44.47,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T101,Colombo Fort,Anuradhapura,0,398,0,1,500,102,29,0,Sunny,No,,0,0,Normal,29.21,0,Normal,0,Normal,0.0,0,Normal,29.21,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T101,Colombo Fort,Anuradhapura,0,160,0,0,500,340,26,0,Cloudy,No,,0,0,Normal,33.69,0,Normal,0,Normal,0.0,0,Normal,33.69,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T101,Colombo Fort,Anuradhapura,0,343,0,2,500,157,32,0,Sunny,No,,0,0,Normal,32.81,0,Normal,0,Normal,0.0,0,Normal,32.81,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T101,Colombo Fort,Anuradhapura,0,345,0,0,500,155,29,20,Rainy,No,,0,1,Suspicious,66.59,1,Suspicious,0,Normal,0.0,1,Suspicious,66.59,Medium
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T102,Colombo Fort,Anuradhapura,0,384,1,0,500,116,29,0,Sunny,Yes,,0,0,Normal,41.27,0,Normal,0,Normal,0.0,0,Normal,41.27,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T102,Colombo Fort,Anuradhapura,0,398,1,0,500,102,29,0,Cloudy,No,,0,0,Normal,38.73,0,Normal,0,Normal,0.0,0,Normal,38.73,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T102,Colombo Fort,Anuradhapura,0,201,1,0,500,299,29,0,Rainy,No,,0,0,Normal,25.58,0,Normal,0,Normal,0.0,0,Normal,25.58,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T102,Colombo Fort,Anuradhapura,0,353,1,2,500,147,27,0,Sunny,No,,0,0,Normal,30.87,0,Normal,0,Normal,0.0,0,Normal,30.87,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T102,Colombo Fort,Anuradhapura,0,390,1,2,500,110,31,0,Cloudy,No,,0,0,Normal,36.96,0,Normal,0,Normal,0.0,0,Normal,36.96,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T201,Colombo Fort,Anuradhapura,0,183,1,1,500,317,27,0,Cloudy,No,,0,0,Normal,26.69,0,Normal,0,Normal,0.0,0,Normal,26.69,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Anuradhapura,0,331,0,1,500,169,29,18,Rainy,No,,0,0,Normal,52.8,0,Normal,0,Normal,0.0,0,Normal,52.8,Medium
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T201,Colombo Fort,Anuradhapura,0,163,0,0,500,337,30,0,Rainy,No,,0,0,Normal,25.99,0,Normal,0,Normal,0.0,0,Normal,25.99,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Anuradhapura,0,262,0,1,500,238,31,0,Rainy,No,,0,0,Normal,22.44,0,Normal,0,Normal,0.0,0,Normal,22.44,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Anuradhapura,0,301,0,0,500,199,27,13,Rainy,No,,0,0,Normal,49.72,0,Normal,0,Normal,0.0,0,Normal,49.72,Medium
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T202,Colombo Fort,Anuradhapura,0,138,0,1,500,362,26,0,Sunny,No,,0,0,Normal,39.99,0,Normal,0,Normal,0.0,0,Normal,39.99,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Anuradhapura,0,278,0,0,500,222,27,8,Rainy,No,,0,0,Normal,41.05,0,Normal,0,Normal,0.0,0,Normal,41.05,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T202,Colombo Fort,Anuradhapura,0,252,0,2,500,248,32,0,Sunny,No,,0,0,Normal,33.25,0,Normal,0,Normal,0.0,0,Normal,33.25,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Anuradhapura,0,360,1,0,500,140,31,0,Cloudy,No,,0,0,Normal,30.01,0,Normal,0,Normal,0.0,0,Normal,30.01,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Anuradhapura,0,345,0,0,500,155,26,10,Rainy,No,,0,0,Normal,52.68,0,Normal,0,Normal,0.0,0,Normal,52.68,Medium
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T301,Colombo Fort,Anuradhapura,0,149,0,0,500,351,30,3,Rainy,No,,0,0,Normal,43.75,0,Normal,0,Normal,0.0,0,Normal,43.75,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Anuradhapura,0,259,1,1,500,241,31,0,Rainy,No,,0,0,Normal,24.17,0,Normal,0,Normal,0.0,0,Normal,24.17,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T301,Colombo Fort,Anuradhapura,0,213,1,1,500,287,29,0,Sunny,No,,0,0,Normal,18.73,0,Normal,0,Normal,0.0,0,Normal,18.73,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Anuradhapura,0,293,0,0,500,207,27,0,Sunny,No,,0,0,Normal,19.72,0,Normal,0,Normal,0.0,0,Normal,19.72,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Anuradhapura,0,320,1,0,500,180,32,0,Cloudy,No,,0,0,Normal,32.67,1,Suspicious,0,Normal,0.0,1,Suspicious,32.67,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T101,Colombo Fort,Matara,4,212,0,2,500,288,29,0,Sunny,No,,0,0,Normal,25.9,0,Normal,0,Normal,0.0,0,Normal,25.9,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T101,Colombo Fort,Matara,4,304,1,0,500,196,30,18,Rainy,No,,0,0,Normal,54.36,0,Normal,0,Normal,0.0,0,Normal,54.36,Medium
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T101,Colombo Fort,Matara,4,294,0,2,500,206,30,4,Rainy,Yes,,0,0,Normal,25.97,0,Normal,0,Normal,0.0,0,Normal,25.97,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T101,Colombo Fort,Matara,4,395,0,1,500,105,30,0,Cloudy,No,,0,0,Normal,17.89,0,Normal,0,Normal,0.0,0,Normal,17.89,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T101,Colombo Fort,Matara,4,370,0,1,500,130,29,0,Sunny,No,,0,0,Normal,12.94,0,Normal,0,Normal,0.0,0,Normal,12.94,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T102,Colombo Fort,Matara,4,240,1,0,500,260,28,0,Sunny,No,,0,0,Normal,25.12,0,Normal,0,Normal,0.0,0,Normal,25.12,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T102,Colombo Fort,Matara,4,297,0,1,500,203,29,16,Rainy,No,,0,0,Normal,39.68,0,Normal,1,Suspicious,0.0,0,Normal,39.68,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T102,Colombo Fort,Matara,4,242,0,2,500,258,29,0,Cloudy,No,,0,0,Normal,14.1,0,Normal,0,Normal,0.0,0,Normal,14.1,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T102,Colombo Fort,Matara,4,296,0,0,500,204,26,16,Rainy,No,,0,0,Normal,54.39,0,Normal,1,Suspicious,0.0,0,Normal,54.39,Medium
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T102,Colombo Fort,Matara,4,336,0,0,500,164,31,0,Sunny,No,,0,0,Normal,11.19,0,Normal,0,Normal,0.0,0,Normal,11.19,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T201,Colombo Fort,Matara,4,120,0,2,500,380,31,0,Cloudy,No,,0,0,Normal,46.0,0,Normal,1,Suspicious,0.0,0,Normal,46.0,Medium
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Matara,4,335,0,0,500,165,29,8,Rainy,No,,0,0,Normal,38.72,0,Normal,0,Normal,0.0,0,Normal,38.72,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T201,Colombo Fort,Matara,4,252,1,1,500,248,31,0,Cloudy,No,,0,0,Normal,15.92,0,Normal,0,Normal,0.0,0,Normal,15.92,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Matara,4,329,0,0,500,171,30,0,Cloudy,No,,0,0,Normal,6.51,0,Normal,0,Normal,0.0,0,Normal,6.51,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T201,Colombo Fort,Matara,4,317,0,0,500,183,29,0,Cloudy,No,,0,0,Normal,5.46,0,Normal,0,Normal,0.0,0,Normal,5.46,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T202,Colombo Fort,Matara,4,140,0,0,500,360,28,17,Rainy,No,,0,0,Normal,63.58,0,Normal,1,Suspicious,0.0,0,Normal,63.58,Medium
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Matara,4,318,1,1,500,182,27,0,Sunny,No,,0,0,Normal,16.89,0,Normal,0,Normal,0.0,0,Normal,16.89,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T202,Colombo Fort,Matara,4,214,0,0,500,286,31,0,Rainy,No,,0,0,Normal,17.66,0,Normal,0,Normal,0.0,0,Normal,17.66,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Matara,4,403,0,0,500,97,26,17,Rainy,No,,0,1,Suspicious,77.56,1,Suspicious,1,Suspicious,0.0,1,Suspicious,77.56,High
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T202,Colombo Fort,Matara,4,381,1,2,500,119,26,0,Cloudy,No,,0,0,Normal,39.56,0,Normal,0,Normal,0.0,0,Normal,39.56,Low
2025-07-08,06:00,6,Tuesday,July,Weekday,No,T301,Colombo Fort,Matara,4,176,0,0,500,324,29,0,Cloudy,No,,0,0,Normal,23.87,0,Normal,0,Normal,0.0,0,Normal,23.87,Low
2025-07-08,08:00,8,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Matara,4,365,1,1,500,135,28,0,Sunny,No,,0,0,Normal,21.74,0,Normal,0,Normal,0.0,0,Normal,21.74,Low
2025-07-08,12:00,12,Tuesday,July,Weekday,No,T301,Colombo Fort,Matara,4,172,1,1,500,328,28,0,Cloudy,No,,0,0,Normal,17.23,0,Normal,0,Normal,0.0,0,Normal,17.23,Low
2025-07-08,17:00,17,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Matara,4,346,0,0,500,154,32,0,Cloudy,No,,0,0,Normal,17.11,0,Normal,0,Normal,0.0,0,Normal,17.11,Low
2025-07-08,19:00,19,Tuesday,July,Weekday,Yes,T301,Colombo Fort,Matara,4,345,1,2,500,155,31,0,Sunny,No,,0,0,Normal,21.88,0,Normal,0,Normal,0.0,0,Normal,21.88,Low
2025-07-09,06:00,6,Wednesday,July,Weekday,No,T101,Colombo Fort,Kandy,3,133,0,0,500,367,31,20,Rainy,No,,0,1,Suspicious,76.73,0,Normal,1,Suspicious,0.0,0,Normal,76.73,High
2025-07-09,08:00,8,Wednesday,July,Weekday,Yes,T101,Colombo Fort,Kandy,3,410,0,1,500,90,31,19,Rainy,No,,0,0,Normal,63.73,0,Normal,1,Suspicious,0.0,0,Normal,63.73,Medium
2025-07-09,12:00,12,Wednesday,July,Weekday,No,T101,Colombo Fort,Kandy,3,267,1,0,500,233,26,2,Rainy,Yes,,0,0,Normal,25.38,0,Normal,0,Normal,0.0,0,Normal,25.38,Low
2025-07-09,17:00,17,Wednesday,July,Weekday,Yes,T101,Colombo Fort,Kandy,3,363,0,2,500,137,26,0,Sunny,No,,0,0,Normal,23.44,0,Normal,0,Normal,0.0,0,Normal,23.44,Low
2025-07-09,19:00,19,Wednesday,July,Weekday,Yes,T101,Colombo Fort,Kandy,3,379,1,0,500,121,29,0,Cloudy,No,,0,0,Normal,22.55,0,Normal,0,Normal,0.0,0,Normal,22.55,Low
2025-07-09,06:00,6,Wednesday,July,Weekday,No,T102,Colombo Fort,Kandy,3,212,0,2,500,288,27,20,Rainy,No,,0,1,Suspicious,65.35,0,Normal,1,Suspicious,0.0,0,Normal,65.35,Medium
2025-07-09,08:00,8,Wednesday,July,Weekday,Yes,T102,Colombo Fort,Kandy,3,403,0,0,500,97,28,9,Rainy,No,,0,0,Normal,53.81,0,Normal,0,Normal,0.0,0,Normal,53.81,Medium
2025-07-09,12:00,12,Wednesday,July,Weekday,No,T102,Colombo Fort,Kandy,3,207,0,1,500,293,27,0,Cloudy,No,,0,0,Normal,11.19,0,Normal,0,Normal,0.0,0,Normal,11.19,Low
2025-07-09,17:00,17,Wednesday,July,Weekday,Yes,T102,Colombo Fort,Kandy,3,333,1,0,500,167,28,0,Cloudy,No,,0,0,Normal,12.81,0,Normal,0,Normal,0.0,0,Normal,12.81,Low
2025-07-09,19:00,19,Wednesday,July,Weekday,Yes,T102,Colombo Fort,Kandy,3,377,0,2,500,123,27,0,Cloudy,No,,0,0,Normal,27.75,0,Normal,0,Normal,0.0,0,Normal,27.75,Low
2025-07-09,06:00,6,Wednesday,July,Weekday,No,T201,Colombo Fort,Kandy,3,131,0,1,500,369,26,6,Rainy,No,,0,0,Normal,50.82,0,Normal,1,Suspicious,0.0,0,Normal,50.82,Medium
2025-07-09,08:00,8,Wednesday,July,Weekday,Yes,T201,Colombo Fort,Kandy,3,290,0,1,500,210,26,5,Rainy,No,,0,0,Normal,28.73,0,Normal,0,Normal,0.0,0,Normal,28.73,Low
2025-07-09,12:00,12,Wednesday,July,Weekday,No,T201,Colombo Fort,Kandy,3,262,1,0,500,238,29,0,Sunny,No,,0,0,Normal,13.71,0,Normal,0,Normal,0.0,0,Normal,13.71,Low
2025-07-09,17:00,17,Wednesday,July,Weekday,Yes,T201,Colombo Fort,Kandy,3,274,0,0,500,226,32,0,Sunny,No,,0,0,Normal,18.95,0,Normal,0,Normal,0.0,0,Normal,18.95,Low
2025-07-09,19:00,19,Wednesday,July,Weekday,Yes,T201,Colombo Fort,Kandy,3,339,0,0,500,161,28,0,Sunny,No,,0,0,Normal,11.97,0,Normal,0,Normal,0.0,0,Normal,11.97,Low
2025-07-09,06:00,6,Wednesday,July,Weekday,No,T202,Colombo Fort,Kandy,3,136,1,0,500,364,27,1,Rainy,No,,0,0,Normal,40.94,0,Normal,0,Normal,0.0,0,Normal,40.94,Low
2025-07-09,08:00,8,Wednesday,July,Weekday,Yes,T202,Colombo Fort,Kandy,3,382,1,0,500,118,26,0,Sunny,No,,0,0,Normal,33.85,0,Normal,0,Normal,0.0,0,Normal,33.85,Low
2025-07-09,12:00,12,Wednesday,July,Weekday,No,T202,Colombo Fort,Kandy,3,177,0,0,500,323,32,0,Cloudy,No,,0,0,Normal,27.55,0,Normal,0,Normal,0.0,0,Normal,27.55,Low
2025-07-09,17:00,17,Wednesday,July,Weekday,Yes,T202,Colombo Fort,Kandy,3,363,0,2,500,137,27,0,Sunny,No,,0,0,Normal,19.55,0,Normal,0,Normal,0.0,0,Normal,19.55,Low
2025-07-09,19:00,19,Wednesday,July,Weekday,Yes,T202,Colombo Fort,Kandy,3,342,1,0,500,158,27,11,Rainy,No,,0,0,Normal,37.17,0,Normal,0,Normal,0.0,0,Normal,37.17,Low
2025-07-09,06:00,6,Wednesday,July,Weekday,No,T301,Colombo Fort,Kandy,3,257,1,1,500,243,29,19,Rainy,No,,0,0,Normal,50.05,0,Normal,0,Normal,0.0,0,Normal,50.05,Medium
2025-07-09,08:00,8,Wednesday,July,Weekday,Yes,T301,Colombo Fort,Kandy,3,387,0,1,500,113,28,0,Cloudy,No,,0,0,Normal,17.39,0,Normal,0,Normal,0.0,0,Normal,17.39,Low
2025-07-09,12:00,12,Wednesday,July,Weekday,No,T301,Colombo Fort,Kandy,3,142,0,0,500,358,31,17,Rainy,No,,0,0,Normal,60.98,0,Normal,0,Normal,0.0,0,Normal,60.98,Medium
2025-07-09,17:00,17,Wednesday,July,Weekday,Yes,T301,Colombo Fort,Kandy,3,329,0,2,500,171,32,0,Cloudy,No,,0,0,Normal,17.78,0,Normal,0,Normal,0.0,0,Normal,17.78,Low
2025-07-09,19:00,19,Wednesday,July,Weekday,Yes,T301,Colombo Fort,Kandy,3,381,1,0,500,119,28,0,Sunny,No,,0,0,Normal,26.75,0,Normal,0,Normal,0.0,0,Normal,26.75,Low
2025-07-09,06:00,6,Wednesday,July,Weekday,No,T101,Colombo Fort,Galle,1,240,1,0,500,260,27,16,Rainy,No,,0,0,Normal,49.73,0,Normal,0,Normal,0.0,0,Normal,49.73,Medium
2025-07-09,08:00,8,Wednesday,July,Weekday,Yes,T101,Colombo Fort,Galle,1,411,0,1,500,89,28,0,Cloudy,No,,0,0,Normal,28.83,0,Normal,0,Normal,0.0,0,Normal,28.83,Low
2025-07-09,12:00,12,Wednesday,July,Weekday,No,T101,Colombo Fort,Galle,1,169,1,2,500,331,30,0,Sunny,No,,0,0,Normal,22.06,0,Normal,0,Normal,0.0,0,Normal,22.06,Low
2025-07-09,17:00,17,Wednesday,July,Weekday,Yes,T101,Colombo Fort,Galle,1,310,0,2,500,190,27,0,Sunny,No,,0,0,Normal,14.25,0,Normal,0,Normal,0.0,0,Normal,14.25,Low
2025-07-09,19:00,19,Wednesday,July,Weekday,Yes,T101,Colombo Fort,Galle,1,364,0,0,500,136,31,0,Cloudy,No,,0,0,Normal,17.86,0,Normal,0,Normal,0.0,0,Normal,17.86,Low
2025-07-09,06:00,6,Wednesday,July,Weekday,No,T102,Colombo Fort,Galle,1,200,0,2,500,300,27,0,Cloudy,No,,0,0,Normal,25.89,0,Normal,0,Normal,0.0,0,Normal,25.89,Low
2025-07-09,08:00,8,Wednesday,July,Weekday,Yes,T102,Colombo Fort,Galle,1,378,1,0,500,122,30,0,Cloudy,No,,0,0,Normal,23.93,0,Normal,0,Normal,0.0,0,Normal,23.93,Low
2025-07-09,12:00,12,Wednesday,July,Weekday,No,T102,Colombo Fort,Galle,1,182,0,2,500,318,32,11,Rainy,No,,0,0,Normal,51.63,0,Normal,0,Normal,0.0,0,Normal,51.63,Medium
2025-07-09,17:00,17,Wednesday,July,Weekday,Yes,T102,Colombo Fort,Galle,1,313,1,2,500,187,31,0,Cloudy,No,,0,0,Normal,16.81,0,Normal,0,Normal,0.0,0,Normal,16.81,Low
2025-07-09,19:00,19,Wednesday,July,Weekday,Yes,T102,Colombo Fort,Galle,1,339,1,0,500,161,32,0,Sunny,No,,0,0,Normal,24.29,0,Normal,0,Normal,0.0,0,Normal,24.29,Low
