speedKmh,observedDelayMin,targetDelayMin
22.29,20.69,19.58965684303442
43.64,0.24,4.839458401396566
36.35,14.02,12.707727664100704
80.9,15.46,7.704040632773188
35.66,1.25,6.321373301158758
57.53,14.21,9.017275289512664
54.4,11.79,9.02922624872176
33.09,14.87,14.01837918508736
33.72,5.21,7.78086237385327
59.31,6.08,5.014210579214579
35.26,18.13,16.921474028739052
60.18,6.63,2.1191434780341796
45.55,2.71,4.091586727593701
52.28,4.93,5.888559558293356
40.17,9.16,11.00027300022598
83.84,12.67,7.3833811693856495
29.16,24.46,23.01908908520625
33.97,12.83,13.175051861800181
45.36,6.18,7.064310294782685
84.84,23.19,15.022831605997725
54.85,22.69,15.591096419395553
82.62,17.84,8.517198574444299
42.47,7.65,9.096001426896272
80.43,14.51,6.348461913200938
57.72,4.59,4.007333852503716
48.7,4.69,4.709311437558709
32.52,12.2,14.13790591924457
77.62,13.7,6.405229891972005
72.38,20.18,10.744518819200167
49.5,24.44,16.81323289237863
77.2,12.8,7.281041499472321
26.09,6.56,11.035332728607177
64.75,20.13,11.915111180815128
31.14,12.07,11.063998050307625
67.55,16.18,8.192005038310194
23.14,13.16,12.904870388331828
49.94,16.92,11.87668620215097
23.54,21.5,19.312937829252668
39.25,7.62,8.692133302405763
39.7,14.47,13.326443714836737
20.87,23.8,19.568257587444712
80.91,19.53,11.880038130701593
67.47,9.87,4.513904103083127
34.7,7.9,8.392633020137199
80.89,18.18,9.511509726700945
46.64,8.86,10.022070621654297
36.8,16.05,12.309841624984655
23.72,18.94,17.20264030177512
30.44,10.22,11.726307129773817
25.41,13.46,15.831587537099976
23.2,20.56,21.91478865150174
55.66,8.04,4.110802295630396
80.52,23.28,12.304461128628413
70.42,9.23,7.82845826689002
74.54,1.73,1.9598620814657466
21.84,3.33,10.443414764988415
73.1,8.8,0.5897702454639369
27.63,21.73,21.676909810463197
71.42,14.47,7.744939517602282
83.73,10.62,7.951296555060381
23.97,16.5,18.299757054154217
35.76,1.94,7.9018635767794825
46.41,20.13,14.769149929636274
46.64,5.98,5.0390351989430044
25.46,15.52,17.7963329159803
36.15,4.36,6.165337181320137
62.36,5.84,3.2848099850365933
36.83,24.96,16.303027288457585
34.31,19.78,16.96065487952192
56.27,8.14,8.206397096103586
72.88,0.13,0.08437395893608722
68.99,2.47,0.0
34.14,15.24,14.896139929656911
73.21,19.41,10.191045821584286
22.31,15.35,16.702885768544068
38.26,20.44,17.55598698525915
22.52,21.8,21.011719929948647
44.07,13.54,10.77343700548899
33.66,6.66,9.011752176131036
71.74,11.87,6.148249734317058
67.2,24.57,13.387032205379043
42.93,22.47,17.98251391557438
62.32,22.99,13.154791246133525
44.44,15.28,13.155858886418391
78.49,10.1,2.4824361937299337
23.66,24.73,22.43940231422068
71.36,2.31,0.0
52.12,23.25,13.65811532664302
78.07,14.36,7.50503877719153
27.05,1.26,8.39369204482848
69.62,15.27,8.32026839378308
62.21,11.78,5.870126710103398
44.93,18.81,11.35623558843361
74.02,24.64,14.494794015425617
69.1,16.37,11.05392568725902
49.9,12.25,7.674646325214317
80.49,1.87,0.9949488605033712
74.08,0.65,0.5422900162006288
61.25,5.73,3.3244718305181595
33.08,0.89,6.30959739678021
63.81,12.4,8.827345952963448
53.69,20.28,14.00611003107288
61.91,5.08,2.363027584003321
75.99,19.85,13.585747195115832
82.81,1.27,2.8156336112558096
21.04,10.61,12.652316146836332
23.73,0.96,8.90290584350259
76.02,3.17,0.6729398870913337
67.41,8.71,4.7141765735339805
77.36,2.13,1.963160955778945
75.75,1.14,0.9699659251474307
76.71,12.09,7.014937026775859
48.13,16.7,11.97596486310078
39.59,15.42,13.60860679130527
48.94,14.03,8.927908108024441
57.66,21.73,11.393427287467931
73.65,13.09,9.09810570952611
28.72,2.13,6.803114354050809
77.26,17.88,9.298012915671299
79.22,4.9,2.2485357263344135
83.34,23.91,14.748959519289592
76.73,17.27,9.407167261405334
50.74,10.46,7.133064056800382
80.56,8.7,2.684640518227558
57.79,5.01,4.746733278092515
35.29,11.67,12.099191799105425
77.05,5.74,1.2271570498103843
58.97,10.8,5.6266536665698785
42.99,17.24,14.995815318199666
60.8,9.12,3.831048387535258
51.17,10.47,9.18405312988111
47.29,23.46,14.094397703489518
79.39,14.34,7.77858496805003
40.08,20.92,13.998643335319526
84.18,11.1,4.463050450805227
78.69,8.02,4.465571890933388
22.61,2.78,8.29835551070327
37.79,20.78,13.603909994962379
77.51,18.84,10.230577269121628
22.97,20.17,16.434363264184583
75.1,19.72,8.363009661673622
26.82,24.43,21.616180131185505
47.02,3.1,3.9899750187537784
77.51,3.7,0.5154168672463801
72.01,23.32,11.919393809731295
23.81,15.87,14.395084277460668
33.37,5.85,9.693998149118123
35.12,17.46,17.45428775902639
59.29,4.77,2.631237317888587
24.91,14.99,15.939614092484328
33.0,23.32,19.46124720708406
31.21,9.88,10.929427473137292
42.07,16.66,11.891640857453329
54.29,13.77,7.43350671204284
54.42,4.36,3.0540426382206185
53.69,11.02,9.160838094660384
43.85,21.11,14.49517292697447
59.67,18.59,7.047273280197626
50.9,14.34,8.64928947297235
53.41,24.06,15.128788252898124
82.96,24.47,10.915736643005973
38.42,17.29,15.615383466082383
24.01,15.7,15.660910221417273
77.34,15.87,10.10143479530041
82.13,6.24,3.556421198323726
68.49,0.69,2.471105536890888
32.85,3.65,6.1254793822127835
22.63,3.71,10.471817932086804
71.92,19.49,10.038293585654637
33.52,10.3,11.569269950349812
36.1,1.2,6.090823883553339
32.6,18.49,14.935512150611752
67.42,13.94,8.37977444930691
57.95,23.79,15.398759346409
81.2,4.44,0.5418588432680647
36.81,9.08,9.844932792254873
29.41,1.67,10.350562859766832
58.35,16.66,7.130933945983035
82.29,24.3,13.634455633751674
22.0,12.7,15.471877934381
34.99,4.19,7.878753306702944
42.09,23.36,16.1327684519924
26.42,20.0,18.41806226978263
51.84,7.5,5.343648677645723
42.54,23.12,15.141173477976277
67.84,18.71,11.819780237905048
77.0,17.77,9.10487630206285
63.88,22.6,12.706221177904448
78.56,20.8,10.540253243565747
34.8,15.34,15.157423033109971
36.83,0.04,1.4951872417957257
45.93,9.34,6.378678457455907
59.42,7.51,5.16242570203547
64.36,16.38,10.306052067490967
25.51,1.1,11.53337275603117
60.79,7.76,1.9062718919375667
23.43,4.33,9.857948202915681
63.14,23.32,10.303766206552336
50.74,21.7,15.817389198045788
57.4,2.34,3.957472240680066
82.82,7.47,7.522958632701675
33.8,1.56,6.8581381723246855
76.08,13.76,7.218541958029178
52.42,24.68,15.325513808592968
23.34,0.04,8.689851819093942
46.67,22.58,15.149577783367281
54.71,12.55,7.835973318825536
30.78,21.17,19.54806439604424
37.8,3.61,8.373756439405826
74.26,0.81,0.0
83.13,22.08,11.336616706331965
68.9,22.75,13.941885394670313
36.73,19.07,14.282955875878486
20.5,24.97,24.773099254390992
75.01,22.7,13.503542367766913
56.78,4.11,3.4177326964030925
35.36,0.2,3.7624061658110888
64.21,4.04,1.279288272857359
40.95,1.84,4.857739237122616
31.2,8.56,10.77980330100382
42.08,19.93,15.048420265702688
77.39,13.77,5.314680068560611
62.4,5.37,2.8258866476577533
26.24,13.91,13.383614637357816
57.17,21.78,11.772040071281051
69.45,1.72,0.8831993652542802
25.14,4.95,12.785757622913627
21.52,23.41,20.652158959723913
40.2,15.58,14.80819155654692
21.66,15.26,16.903881725801522
81.59,21.19,11.000581975426144
82.63,7.53,3.5280912290970114
70.62,13.73,7.042201863664349
72.62,7.22,3.98392040630782
84.15,14.38,6.162479129016619
44.47,1.52,3.266351221766209
65.85,23.38,12.385941237702841
80.3,15.29,7.720780214716796
55.95,2.79,2.357572185317694
81.69,12.27,5.767034884448499
71.91,5.69,4.0502442684082895
21.72,2.37,8.222661682539705
62.93,0.5,0.1845502898299038
75.32,9.75,4.240604384505861
26.15,2.76,8.958653494031179
35.8,15.57,15.652156047507452
45.25,17.9,12.669924429749013
47.33,21.11,16.42491822091631
35.55,0.67,5.662340696573531
70.1,24.01,12.977187964968664
60.28,13.66,5.745243047268026
81.78,1.2,0.7111154520292792
38.59,15.48,12.530205555259226
23.82,22.54,22.3446215465997
48.33,22.93,17.54442901856387
52.37,6.16,4.835894081053752
52.76,21.73,13.418311001362326
34.25,13.99,15.05000452788287
77.75,22.02,11.164346316587526
81.6,17.19,6.827729032828559
50.67,3.41,3.0186758273586864
52.07,1.01,2.3094744643618697
21.09,3.07,8.036742490231024
29.15,19.83,19.52377987098322
50.09,8.73,6.9443445499702845
82.45,18.84,8.900373593947727
28.88,6.71,8.859064967883292
28.22,11.3,13.430984968178674
53.36,19.97,10.378768365853562
38.76,1.03,4.457853327818807
21.75,9.27,14.290892474796864
49.68,22.79,14.592023557352972
36.19,9.1,11.10949824766839
41.78,6.12,6.838774723715365
66.34,19.44,9.35802163303304
50.98,4.18,7.354896581475183
31.99,16.16,16.336237188102608
54.71,23.64,14.630521179974899
24.72,5.56,9.829660015002268
64.84,21.24,11.099234855691076
46.67,8.0,8.350844963509969
38.09,1.97,4.125970812174943
25.04,24.6,19.830492775891116
83.52,24.42,13.335601904232568
75.76,14.0,8.013462760082913
23.63,16.17,18.115312597427945
48.91,8.01,8.15683746051073
41.6,18.67,13.189207981205767
31.27,22.08,17.670210614607623
30.39,4.67,9.777655800787514
25.1,24.8,21.236090638082025
74.5,12.76,6.892180969129657
56.06,16.72,7.040450738871361
73.43,7.02,5.983681654075919
29.79,21.34,18.497871845707497
51.84,9.12,6.436662419914157
20.45,7.84,12.450397415846961
76.3,21.04,12.73855414549322
48.38,6.47,5.158968578928548
70.78,23.12,13.983963320931844
69.78,5.81,4.997647412026918
51.37,6.55,7.613783563020526
70.56,6.75,2.611681179479107
61.09,20.01,12.72548417528746
31.45,21.37,20.867315710309956
28.33,23.95,21.64581862492597
80.22,13.44,7.542616866694679
60.26,14.24,8.83241166056732
65.0,9.74,3.905584401835867
44.89,0.03,5.928897731955457
68.05,10.46,8.043371403379737
27.97,5.52,11.235165545562408
44.46,4.89,4.429136597615992
30.07,17.52,16.00297678887117
73.05,17.66,10.831530063733386
45.12,11.84,10.587245532263644
31.68,21.77,17.092434650290425
67.47,19.4,8.934215484945982
84.18,11.76,8.250987497623653
70.04,9.08,5.978948439416749
59.55,14.09,7.059893322471837
34.84,7.33,9.76572043559609
71.72,16.41,7.438162337135997
79.38,8.41,4.964285529684978
58.25,7.81,5.268684795752189
27.12,13.99,15.066502338133013
29.42,1.78,5.619257631359078
31.49,9.58,14.087364805503348
26.25,22.93,21.58304254021504
46.77,2.03,2.783077626690563
81.77,7.59,2.431431367198517
43.53,20.14,13.128438566792509
25.13,12.69,14.625690727698341
70.03,10.21,5.354311493610275
50.97,11.27,8.374054926606325
72.3,12.07,6.630561122304332
48.96,20.67,12.97345748638051
35.26,13.24,14.05552231826256
74.11,16.12,9.029213696752361
45.35,7.76,8.95619056052882
79.14,18.11,12.294924120059882
71.88,24.15,13.056749728938062
22.23,5.22,13.134095411639878
50.34,12.78,10.114780295856615
20.22,14.61,14.921580030018028
32.79,12.95,14.991020375359705
75.19,8.3,5.063964158248921
75.44,9.43,6.211591105000514
64.35,15.37,8.966036221027418
24.9,23.35,20.65915056329108
59.46,21.49,14.08830934596293
57.92,11.09,6.847043936874852
72.3,8.62,3.5867918032908386
58.55,18.2,11.048832099973174
75.73,15.2,7.666786144000793
71.63,11.0,7.0749129193938405
37.79,8.49,10.914402150325714
51.45,21.56,12.917985246172357
83.99,22.41,15.004693704873144
20.54,23.57,21.006287477448563
76.75,9.09,3.9897313886893855
42.73,19.32,14.987315167140425
33.81,11.04,10.837473846758021
58.88,5.64,1.8667805897209735
37.63,7.93,8.683012860192502
53.53,6.83,7.665819953444743
78.48,19.04,12.361029495701299
53.54,9.32,4.369067041581452
82.15,23.23,12.891641260668049
58.65,21.41,11.92890534701709
27.6,0.79,8.874647639462152
36.14,16.43,14.110778167026833
74.27,6.09,3.1443855738744855
67.26,16.66,9.477779088196199
31.14,21.34,18.22323393950173
24.83,18.8,17.595882559603556
33.28,24.48,14.911441570922822
63.26,22.9,11.614964774307772
27.23,4.34,8.896897020128698
77.34,14.39,7.368517275669306
52.22,20.57,12.61005847465815
64.27,5.45,6.520782584966359
58.34,24.85,16.789934160765878
42.57,24.56,16.68704041164887
49.73,11.85,8.109139411822769
78.86,21.31,11.572206065812418
63.12,16.11,8.854986776472002
28.73,20.46,15.105192582834125
24.01,2.76,8.378887856147786
31.85,5.77,10.302060890781018
65.01,21.15,10.259635566557808
66.17,20.25,9.939873580419771
23.57,21.51,21.278357037209823
82.37,10.24,7.850251662926617
21.9,22.53,20.923993966714537
43.29,7.0,4.65163928091801
81.65,5.82,3.681036870156027
20.04,3.81,13.277275198381261
40.15,5.41,10.989228729833325
75.46,22.79,12.572751299840155
28.15,24.58,19.275292325870886
66.38,22.82,11.821123004092154
31.52,11.55,11.555979080562388
82.02,8.12,3.3015153943720064
40.85,4.72,6.879269085194924
29.85,2.51,6.761559405720717
31.18,10.62,10.180772734442177
70.46,2.35,1.436453328780353
36.53,21.03,15.094190893302049
27.21,23.92,20.375679385722812
79.85,22.27,13.671724965331402
43.18,14.64,10.90770861751794
68.33,14.33,8.59117882625805
37.04,15.21,15.084176525181281
80.49,4.13,1.5791029965396932
31.68,15.91,15.469673991120688
81.42,21.11,10.92047847010092
26.13,22.4,18.81008864429449
83.94,2.64,2.38200704016083
60.81,10.52,5.997839485345838
49.76,7.27,6.132362486552212
80.82,10.59,6.232014146166038
35.0,0.6,6.2463271753560194
35.01,11.81,9.121476526680947
52.26,12.75,8.569073671240355
63.12,10.1,5.562085613941845
79.8,24.45,11.472451049073335
25.9,13.71,15.252013497022066
60.93,0.34,0.0
48.49,3.29,4.541060148654069
53.51,0.92,1.6608401291783752
57.15,16.1,12.411305072313215
64.89,4.74,1.342744957324372
63.97,9.03,5.1130473607179185
56.3,11.71,6.7338601710582955
33.36,12.4,11.102183029571943
65.69,5.23,0.13975052659651732
46.11,18.53,13.390271928250245
22.74,18.01,17.981634294426936
84.09,2.84,4.796872815850863
82.68,20.06,10.463527958812172
29.14,10.77,13.713273420865805
47.61,4.65,7.281534355285288
78.36,2.9,5.0460845002972246
56.2,11.25,5.936294151797378
68.32,24.42,13.806798100698021
22.17,5.36,11.667763083927976
70.57,0.07,0.4202442499531661
82.7,0.83,1.6473787541396847
73.81,6.72,5.504258339658737
68.1,11.75,4.4841629174172235
59.45,6.27,2.038409081016254
25.66,24.61,21.63405858911341
82.51,11.15,4.461542157706058
40.58,15.19,13.314633949481896
80.37,9.08,4.9195138985222755
38.04,2.62,7.595710768629978
53.41,24.26,15.105738829580519
56.61,8.78,0.20536130406317366
68.02,20.33,10.46223619653647
26.89,6.5,11.320100986160186
62.91,3.12,2.888388187013881
40.57,11.28,9.54993520184524
58.62,21.56,12.21316582944859
33.62,21.04,18.65151842660198
82.39,16.32,10.52281407442224
55.41,4.48,2.566733061508052
25.67,8.68,15.06715260223879
23.7,7.59,13.325543674545113
43.89,1.17,3.4784861344796205
72.02,20.27,11.863012344285378
79.83,2.37,0.0
50.82,10.42,7.5021892821719955
55.55,6.79,6.349457700879399
35.43,3.16,5.558883984942146
50.71,16.65,9.877757691908538
68.04,5.69,4.623873895119264
84.55,24.07,12.39146866281484
77.85,18.68,11.392339162664816
46.4,1.99,5.511381319288386
45.8,19.86,11.378898220097167
38.54,13.3,11.965259003287056
34.9,12.5,13.700957794305138
30.25,15.13,12.60140498503631
50.17,14.89,11.499037042333693
28.16,14.46,12.286075046523386
22.01,20.68,21.84121453528305
60.78,18.53,9.87142862011429
54.81,11.37,7.184697462578108
35.35,7.23,7.247507410112503
54.16,20.57,13.59477489287531
32.97,17.68,13.379645252500804
77.37,14.9,9.615666926810826
55.2,24.79,15.252860846113808
26.46,7.37,11.5657748883864
26.06,0.09,6.091351798344651
38.95,3.59,5.775765930047553
69.57,22.95,11.315728223358
73.29,7.61,2.274375954585842
49.73,16.13,13.12113152314545
61.86,2.96,1.6753872845371809
53.5,19.6,7.311691420915197
25.75,9.33,12.389320409509569
39.83,9.61,12.230026277348314
80.83,22.87,14.132258247139074
76.12,23.84,13.231011644966312
35.93,4.09,7.3100867109410395
82.96,14.77,7.86224427437343
75.48,15.12,8.103598736127829
56.88,11.21,6.779479888432846
65.42,19.68,9.304711313050722
45.98,0.69,2.6291000620909677
53.62,0.97,0.7263342489296054
70.9,24.85,14.708639332621571
81.18,16.6,9.37788776885873
39.12,10.15,11.917740347516252
73.6,18.62,10.83531804353931
29.47,6.57,9.250039057435604
34.54,5.98,9.302289572853109
56.41,17.5,9.825243084041762
40.07,19.94,16.070467183453854
26.12,11.33,12.222534170881474
67.54,2.9,3.03937139843529
43.5,0.35,6.486769016855191
41.21,11.74,11.43210079594113
26.87,9.87,13.01015398815552
23.76,5.27,13.035433996148171
64.75,22.29,12.414004488696245
68.33,24.86,13.283224853992788
45.53,16.49,12.354153492474275
30.08,14.92,13.433992339766483
66.52,5.02,5.3862167634139775
34.87,21.27,15.74941366965405
61.6,11.81,7.017418617627442
79.19,12.59,8.450580610221504
42.8,22.54,16.086222770544865
54.71,4.06,2.9291306604979135
78.39,9.0,6.920401127551011
46.65,13.92,10.072338836459217
51.72,17.73,10.144574284840095
34.08,23.37,20.341830012138512
53.71,17.22,10.589413649030785
53.83,19.02,9.72293471915396
75.83,17.14,9.853891360704502
53.48,15.28,9.979778567609554
83.43,20.83,11.882335787652544
59.15,18.51,11.070038926608893
74.85,12.34,6.893149648685027
57.31,15.92,8.564320358851257
28.14,13.28,15.928580343399316
20.89,8.63,15.11425083876518
81.95,15.29,11.218978427773054
39.7,21.75,15.777607641287357
45.91,2.72,4.787528550468171
43.0,15.19,15.43091455163702
29.65,24.76,18.87834472246379
75.71,21.56,13.458297467931342
57.96,11.69,8.209931721568905
29.12,5.85,10.614032391727488
59.48,0.55,0.0
40.09,10.23,9.405102631597083
31.97,3.06,9.179275082706145
69.94,9.87,6.16859931442067
65.42,21.62,11.057899760745865
76.62,8.36,5.7366622140379135
50.39,6.5,4.348593003511356
47.6,6.66,5.6926061107422345
25.12,12.13,14.060830406724138
62.08,17.59,10.064301619830195
50.65,23.31,16.448558383135207
74.06,21.16,11.311491846149597
26.7,21.82,20.02843678850415
30.27,17.79,16.402152553928932
30.95,6.43,11.522923402290552
79.75,1.28,0.22166284832806155
43.76,16.24,12.635818417603401
26.09,14.63,13.417277604740033
25.38,23.98,21.58270796939695
55.49,6.95,6.228715047369993
32.78,0.65,5.86965546855667
30.3,19.01,15.857644285503953
36.78,17.79,14.770871333198096
47.1,13.96,12.994804002365974
71.66,23.19,11.229200371030565
49.87,10.71,9.926531624139223
73.24,12.36,6.140193842923803
49.58,22.23,15.15193485867271
84.47,20.87,12.525073752766163
81.98,10.2,3.4709000851686214
28.41,21.44,17.81577562183557
35.36,24.84,17.817033446934495
67.7,12.43,6.573371973414554
68.61,19.57,10.734466621107355
49.8,10.52,8.770396563058513
29.39,21.72,18.989273454855113
82.13,5.36,0.7274894860145666
38.17,1.47,5.843765676412105
70.85,7.38,3.667009047516209
47.85,9.05,8.270750221381773
46.35,17.54,12.065558788777427
24.8,18.52,15.546246748642906
49.06,17.2,14.05139954869421
79.6,10.97,5.669074262184815
70.11,0.23,0.5745535241170523
47.58,14.58,9.493776544380031
43.25,21.58,15.749115634326653
81.22,21.28,10.613486934619782
79.83,18.4,8.092165353339631
78.0,10.96,6.3831039945322505
59.99,17.8,10.494676662698225
69.32,21.66,10.598680699198654
52.15,6.35,7.400707840135689
51.14,12.32,8.207597318703314
65.96,5.5,3.0621896268970827
20.65,19.32,18.583200400789938
51.6,1.02,2.3545078646644946
35.73,11.21,13.513846129845813
51.57,4.05,6.051468513936674
84.76,9.59,5.572597381987146
54.56,8.2,4.266989653325748
57.47,6.97,4.720684753804859
74.06,12.49,7.6882629888276215
36.32,24.54,17.406897103277643
27.41,10.69,14.710948357645403
80.08,20.79,11.978272168872111
29.58,12.93,15.694314272043115
74.47,0.69,3.21849077966752
31.13,4.71,8.709282774358538
45.45,12.0,8.562290343775388
47.41,1.64,2.5750450115099897
64.99,2.73,0.6576538359502904
63.99,13.89,6.592391549892792
32.92,3.27,8.485242953186075
21.06,12.59,16.13898761555132
74.21,6.53,2.038552336266555
69.39,9.29,3.0262711515577627
57.94,13.9,7.901313890487851
44.51,20.59,15.633652695932371
29.4,18.37,15.957908447402735
65.62,6.6,4.606183729541187
41.69,5.31,7.310163850463962
84.26,15.63,9.319112877938446
66.97,9.07,5.6617505509839985
22.13,10.24,15.38898240730836
75.05,1.09,0.7646190069078903
57.4,21.98,11.652629949267332
51.56,8.14,4.844338937234498
74.97,18.68,7.579819340669266
23.74,11.09,14.69109337835247
71.36,2.48,3.179622182779916
69.23,21.23,10.697039153403123
34.07,19.81,18.709972839570355
54.88,17.32,12.910937493653176
64.79,7.57,3.4050373012773765
51.11,13.31,8.298411935906092
78.1,17.46,9.917683424883661
75.04,20.16,10.514135769313949
41.83,16.19,13.746809365502674
71.73,22.33,11.44660521237253
59.23,16.12,9.209417901628676
63.54,16.1,9.144078712905982
50.55,1.01,3.305766028757204
33.51,10.67,11.464332209749664
40.04,1.01,4.86197310027745
78.5,15.76,7.70365654562309
42.88,6.03,6.095473800041064
20.93,23.05,19.56319210498724
47.36,16.2,10.055444349049868
53.9,19.67,10.809028143865856
65.53,16.55,9.11846365258215
67.35,13.61,7.996697114112918
30.68,24.36,21.843038417315036
26.72,16.94,18.245273697092163
61.32,16.71,13.300929106712001
55.35,2.3,1.5163960626164867
80.72,20.95,11.796054596406048
32.37,15.48,15.319937428041563
64.74,2.9,1.3646817167180567
50.51,19.83,12.511519790011864
58.62,2.67,1.8495404505014732
45.71,2.38,4.494322793475181
45.4,5.09,6.551122216694706
40.19,9.57,10.039445342950746
76.46,11.46,7.681498349215436
78.8,21.34,12.385370694634528
81.22,0.28,0.0
29.95,10.91,13.116152615133513
20.42,9.42,14.329517780544075
45.65,0.48,5.834380412772223
64.04,21.19,9.89344867907292
37.58,23.89,16.20606654882021
49.22,18.11,13.008249486822514
41.66,23.97,15.794309471033754
65.67,7.75,4.450943423487484
51.3,13.87,8.493134346274513
82.89,5.75,3.2103738828760946
61.31,15.18,9.27627492043481
83.02,18.2,10.370505133122208
81.53,19.62,7.7251517028677545
73.56,16.92,10.868343325563814
20.04,5.0,9.979270937099315
68.04,17.3,9.274496315063402
30.09,5.42,8.08484640294527
68.99,10.25,4.24477551704422
84.41,11.2,6.059993994762065
40.16,13.05,11.43389009248125
40.08,7.47,6.87964468500463
84.1,16.91,7.541624541160381
68.87,20.13,9.847679094430683
81.13,11.16,6.437753537373066
64.24,23.21,12.480220136450344
42.06,7.08,5.608100283679738
75.25,16.97,9.755224466851983
42.67,7.3,8.342503790492636
28.82,17.83,15.000831566812233
59.31,15.81,8.285611445289994
52.43,19.6,15.47792115418196
26.47,6.3,10.811721546447087
82.85,3.29,2.1069306828314947
61.89,2.08,2.807602459815058
58.99,15.86,9.42438698719601
39.2,4.15,5.4329831717298225
40.49,13.41,9.103379068162413
34.96,8.24,9.412643622643175
63.47,2.1,2.59698496208708
78.26,19.35,12.163084990102549
66.58,24.7,13.982688723598116
84.94,7.58,6.449113159395242
78.82,16.5,7.571266678545248
65.78,23.12,14.075957239013654
25.37,24.26,21.10277238342855
72.63,7.42,6.412712703089305
50.49,7.47,5.916309558842616
83.64,21.46,12.073286197953276
41.66,0.18,1.543310334679917
66.57,12.35,6.566368595185119
78.42,1.62,0.6038398603897133
43.05,21.25,18.17740412991552
72.46,7.29,5.939456611512905
35.95,17.62,16.212824199197414
55.53,13.6,6.956536626865845
78.74,23.91,13.163827678563612
65.75,15.98,6.6814341975312725
21.53,16.52,17.35855400376449
25.66,3.37,10.091738322707885
70.41,6.83,4.169903835549516
31.87,21.86,16.77331712916967
65.89,1.75,0.330986659952071
36.97,4.15,5.387515301631112
50.15,10.07,7.4576266705335055
51.49,22.62,14.437970488435784
59.08,1.67,0.0
84.34,18.29,8.34038189261691
36.61,18.66,16.421647988840757
54.18,2.95,0.0
61.11,3.25,1.410768097422693
69.99,15.01,9.608999096647837
48.63,4.35,7.2798065658110485
46.1,8.2,11.80440574730218
45.32,16.32,13.856795010385012
64.02,18.99,11.225676311714604
43.33,8.24,9.373916336827001
61.35,19.39,7.735663145198697
76.76,12.92,5.8597782559335485
80.61,14.68,7.776547216505721
29.57,2.93,9.54116946860674
71.93,11.03,5.752554100318971
36.67,21.12,20.264097057594967
74.7,2.66,0.2672013126768611
55.04,5.58,5.985779747857656
38.35,8.76,8.13409366206857
29.05,3.74,8.548129881320559
45.26,10.81,10.626689479661982
40.54,10.22,11.167140133710578
30.01,13.83,12.37828197260831
41.72,14.88,12.54066781180531
65.42,22.81,13.647174174561414
38.03,10.65,11.356336782959838
79.02,18.24,9.55209414851183
83.02,5.87,4.364432474168023
49.21,1.73,4.797512596315321
54.63,22.99,13.355903335790508
53.99,7.85,6.795156916096673
37.04,4.43,6.873154604475736
76.76,0.52,0.03514235023212542
31.34,3.29,5.863040363490772
38.11,7.71,8.858981878315578
84.47,18.19,11.26505507660984
44.33,16.33,11.683043695879302
80.42,9.93,3.525920002383866
60.04,0.52,2.6053754249021597
25.99,13.44,15.246339006439603
48.9,24.82,15.982310517518442
84.12,16.95,9.518164934732834
74.32,22.72,10.51105370168062
66.15,23.78,12.311624090342384
57.67,2.31,3.7213209065825676
28.44,7.48,10.309624869724042
72.57,0.12,0.0
50.84,4.64,3.3504068425964744
31.87,6.84,9.804267539506887
27.65,12.19,15.732616491058797
82.81,15.03,8.86207835820543
20.71,12.17,17.506077425192508
31.12,19.22,15.654248434561667
58.75,22.3,11.659870251956095
66.31,2.43,3.4208278803385097
73.77,17.8,7.846149425570707
68.25,1.9,1.6895828028487843
82.1,24.08,14.523639219932171
22.77,24.22,22.593295619063184
75.73,20.67,12.85361657593042
83.43,8.98,2.6971036301852456
31.23,24.54,20.86746095614353
82.5,12.1,7.449625971567333
28.57,10.29,15.030254277319344
34.33,1.31,5.890869057427095
31.78,22.82,14.881290558492852
52.72,20.36,14.382340604726158
49.68,13.78,11.421769643850176
54.63,1.54,3.2282180444505055
23.38,15.28,16.178707064162072
40.68,3.05,6.669828596080481
24.3,15.64,19.426768512481008
56.01,8.89,7.628655666578636
80.22,15.85,6.11056589165739
29.02,5.18,9.282239784995864
44.21,24.82,17.27321039100601
76.27,9.85,7.857481524167447
77.24,7.02,1.8758604610854792
65.47,9.77,4.576698218826533
56.48,0.36,0.5229236008284455
74.94,8.95,4.18095363546895
65.82,8.26,3.216953356137829
36.79,22.97,17.076098078300483
43.42,23.93,21.400002095193308
51.71,24.87,17.008142507012522
31.95,0.63,8.875999526055267
37.75,24.54,20.989489479976903
69.5,4.17,3.0725293669929
68.15,9.02,2.770155808261911
22.13,17.45,16.09159032411594
62.97,4.81,2.362877122100844
71.25,17.31,7.542101719202768
31.57,15.87,11.657508612692439
74.89,2.25,2.3452196084723704
29.78,21.25,17.66942848662017
82.11,22.01,13.156926526617564
81.61,19.42,10.581822264388485
69.16,1.93,1.592453449072446
39.44,12.93,14.40166645525845
35.06,5.57,8.348687440168453
28.28,2.39,7.922612683489498
47.05,17.45,13.90676661182238
45.35,17.37,11.318176789739423
49.63,12.71,10.228375113599306
82.72,6.1,4.380307993526527
52.22,5.66,3.9366996382349786
47.65,4.51,4.788919917697839
65.51,21.26,12.202197343860067
80.12,20.5,10.860544422508507
73.7,21.47,11.64296831673862
21.12,6.06,12.291008550051284
30.23,24.19,17.47468198443181
41.32,12.89,12.233294757063707
46.49,7.57,6.7736258455266185
74.84,22.59,14.074049331896392
65.5,17.85,8.012515133350373
35.25,4.51,6.379942647520473
